时间,实发辐照度,辐照度,温度,风速,风向,压强,湿度,实际功率
2020-11-03 16:35:00,126.088,12.366,24.531,2.221,82.401,1012.42,65.149,1.303
2020-11-03 16:40:00,194.55,19.995,24.638,1.596,120.107,1012.42,64.142,1.821
2020-11-03 16:45:00,100.768,11.113,24.7,1.476,76.195,1012.63,64.144,1.075
2020-11-03 16:50:00,114.759,13.47,24.637,1.517,88.926,1012.52,64.143,1.192
2020-11-03 16:55:00,97.077,13.462,24.634,1.108,94.864,1012.53,66.152,1.102
2020-11-03 17:00:00,51.867,12.751,24.638,0.952,103.276,1012.74,65.145,0.557
2020-11-03 17:05:00,67.969,8.166,24.43,2.008,98.907,1012.64,65.151,0.57
2020-11-03 17:10:00,45.82,7.978,24.533,1.771,97.619,1012.64,65.149,0.425
2020-11-03 17:15:00,41.929,9.392,24.328,1.25,107.616,1012.64,65.15,0.389
2020-11-03 17:20:00,29.546,7.597,24.227,0.91,89.93,1012.84,67.153,0.262
2020-11-03 17:25:00,25.822,9.804,24.127,1.502,88.431,1012.74,66.152,0.224
2020-11-03 17:30:00,18.893,6.445,24.019,0.704,97.393,1012.73,68.16,0.091
2020-11-03 17:35:00,11.742,4.432,23.916,0.464,101.763,1012.94,69.164,0.0
2020-11-03 17:40:00,7.228,2.785,23.811,0.839,98.444,1012.84,68.159,0.0
2020-11-03 17:45:00,5.465,1.771,23.911,0.892,86.044,1012.84,70.164,0.0
2020-11-03 17:50:00,2.809,1.513,23.628,1.104,83.789,1012.84,71.164,0.0
2020-11-03 17:55:00,0.21,0.157,23.481,0.989,90.393,1012.84,70.16,0.0
2020-11-03 18:00:00,0.0,0.0,23.293,0.95,76.695,1012.84,72.164,0.0
2020-11-03 18:05:00,0.0,0.0,23.131,0.79,88.467,1012.84,71.164,0.0
2020-11-03 18:10:00,0.0,0.0,22.999,0.617,74.495,1013.04,73.168,0.0
2020-11-03 18:15:00,0.0,0.0,22.892,0.773,80.735,1012.93,72.16,0.0
2020-11-03 18:20:00,0.0,0.0,22.782,0.404,79.858,1013.15,72.158,0.0
2020-11-03 18:25:00,0.0,0.0,22.682,0.132,74.719,1013.05,74.168,0.0
2020-11-03 18:30:00,0.0,0.0,22.58,0.312,87.784,1013.05,75.17,0.0
2020-11-03 18:35:00,0.0,0.0,22.682,0.073,97.138,1013.25,76.172,0.0
2020-11-03 18:40:00,0.0,0.0,22.478,0.0,128.656,1013.35,75.171,0.0
2020-11-03 18:45:00,0.0,0.0,22.376,0.0,114.946,1013.45,77.174,0.0
2020-11-03 18:50:00,0.0,0.0,22.272,0.0,109.354,1013.35,76.171,0.0
2020-11-03 18:55:00,0.0,0.0,22.167,0.0,94.012,1013.56,76.169,0.0
2020-11-03 19:00:00,0.0,0.0,22.061,0.036,63.432,1013.45,78.18,0.0
2020-11-03 19:05:00,0.0,0.0,21.959,0.004,52.58,1013.46,79.182,0.0
2020-11-03 19:10:00,0.0,0.0,22.063,0.0,104.724,1013.46,78.178,0.0
2020-11-03 19:15:00,0.0,0.0,22.066,0.0,121.462,1013.67,78.175,0.0
2020-11-03 19:20:00,0.0,0.0,22.099,0.0,191.959,1013.78,78.173,0.0
2020-11-03 19:25:00,0.0,0.0,22.147,0.0,169.7,1013.89,78.172,0.0
2020-11-03 19:30:00,0.0,0.0,22.2,0.0,102.099,1013.79,80.186,0.0
2020-11-03 19:35:00,0.0,0.0,22.136,3.883,154.651,1013.99,79.182,0.0
2020-11-03 19:40:00,0.0,0.0,22.079,3.937,160.514,1013.88,79.177,0.0
2020-11-03 19:45:00,0.0,0.0,22.065,3.99,189.84,1013.88,81.191,0.0
2020-11-03 19:50:00,0.0,0.0,22.066,0.032,169.578,1014.14,82.198,0.0
2020-11-03 19:55:00,0.0,0.0,22.064,0.015,153.48,1014.24,80.737,0.0
2020-11-03 20:00:00,0.0,0.0,22.068,0.128,148.639,1014.13,80.646,0.0
2020-11-03 20:05:00,0.0,0.0,22.064,0.332,128.733,1014.35,80.656,0.0
2020-11-03 20:10:00,0.0,0.0,21.906,0.335,143.625,1014.46,81.192,0.0
2020-11-03 20:15:00,0.0,0.0,21.804,0.196,137.456,1014.36,81.197,0.0
2020-11-03 20:20:00,0.0,0.0,21.699,0.41,139.555,1014.35,81.193,0.0
2020-11-03 20:25:00,0.0,0.0,21.591,0.608,141.288,1014.57,81.19,0.0
2020-11-03 20:30:00,0.0,0.0,21.7,0.574,132.57,1014.46,81.189,0.0
2020-11-03 20:35:00,0.0,0.0,21.695,0.498,140.815,1014.47,81.194,0.0
2020-11-03 20:40:00,0.0,0.0,21.697,0.78,139.904,1014.68,81.192,0.0
2020-11-03 20:45:00,0.0,0.0,21.7,0.526,129.852,1014.57,79.636,0.0
2020-11-03 20:50:00,0.0,0.0,21.732,0.777,147.362,1014.57,80.645,0.0
2020-11-03 20:55:00,0.0,0.0,21.767,1.142,143.266,1014.78,78.634,0.0
2020-11-03 21:00:00,0.0,0.0,21.751,0.717,133.679,1014.67,79.838,0.0
2020-11-03 21:05:00,0.0,0.0,21.815,0.884,125.118,1014.67,79.641,0.0
2020-11-03 21:10:00,0.0,0.0,21.798,0.899,118.598,1014.89,79.642,0.0
2020-11-03 21:15:00,0.0,0.0,21.916,1.259,113.424,1014.78,77.627,0.0
2020-11-03 21:20:00,0.0,0.0,22.025,1.295,117.953,1014.78,78.636,0.0
2020-11-03 21:25:00,0.0,0.0,22.134,2.093,124.456,1014.77,76.618,0.0
2020-11-03 21:30:00,0.0,0.0,22.243,1.503,127.504,1014.73,75.61,0.0
2020-11-03 21:35:00,0.0,0.0,22.142,2.018,116.928,1014.79,76.61,0.0
2020-11-03 21:40:00,0.0,0.0,22.14,1.573,119.55,1014.79,76.612,0.0
2020-11-03 21:45:00,0.0,0.0,22.136,1.835,112.189,1014.78,76.617,0.0
2020-11-03 21:50:00,0.0,0.0,22.1,1.127,116.573,1014.99,76.612,0.0
2020-11-03 21:55:00,0.0,0.0,22.1,1.314,104.168,1014.88,76.786,0.0
2020-11-03 22:00:00,0.0,0.0,22.099,1.782,101.649,1014.88,76.824,0.0
2020-11-03 22:05:00,0.0,0.0,22.048,1.791,99.757,1015.1,77.233,0.0
2020-11-03 22:10:00,0.0,0.0,22.004,1.065,104.654,1014.99,77.254,0.0
2020-11-03 22:15:00,0.0,0.0,22.025,1.49,90.909,1014.99,77.627,0.0
2020-11-03 22:20:00,0.0,0.0,21.897,1.196,88.684,1015.21,77.629,0.0
2020-11-03 22:25:00,0.0,0.0,22.002,1.844,103.833,1015.1,78.635,0.0
2020-11-03 22:30:00,0.0,0.0,22.006,1.75,93.874,1015.1,77.585,0.0
2020-11-03 22:35:00,0.0,0.0,22.005,1.835,81.459,1015.1,77.619,0.0
2020-11-03 22:40:00,0.0,0.0,21.999,1.291,91.373,1015.11,77.633,0.0
2020-11-03 22:45:00,0.0,0.0,21.788,1.679,80.045,1015.09,77.626,0.0
2020-11-03 22:50:00,0.0,0.0,21.892,1.647,93.382,1015.06,77.631,0.0
2020-11-03 22:55:00,0.0,0.0,21.893,1.953,87.079,1015.08,75.781,0.0
2020-11-03 23:00:00,0.0,0.0,21.895,1.999,83.961,1015.03,77.628,0.0
2020-11-03 23:05:00,0.0,0.0,21.889,1.428,95.855,1015.09,77.634,0.0
2020-11-03 23:10:00,0.0,0.0,21.892,1.735,87.629,1015.09,77.333,0.0
2020-11-03 23:15:00,0.0,0.0,21.89,1.553,74.076,1014.89,77.249,0.0
2020-11-03 23:20:00,0.0,0.0,21.892,1.621,74.589,1014.99,77.42,0.0
2020-11-03 23:25:00,0.0,0.0,21.893,1.231,87.993,1015.0,76.915,0.0
2020-11-03 23:30:00,0.0,0.0,21.889,1.312,85.187,1014.99,74.779,0.0
2020-11-03 23:35:00,0.0,0.0,21.889,1.199,86.81,1014.99,76.633,0.0
2020-11-03 23:40:00,0.0,0.0,21.679,1.873,102.419,1015.0,76.625,0.0
2020-11-03 23:45:00,0.0,0.0,21.785,1.677,105.29,1014.78,76.629,0.0
2020-11-03 23:50:00,0.0,0.0,21.785,1.837,99.461,1014.94,76.629,0.0
2020-11-03 23:55:00,0.0,0.0,21.787,1.93,103.71,1014.96,76.626,0.0
2020-11-04 00:00:00,0.0,0.0,21.709,1.971,97.643,1014.89,76.854,0.0
2020-11-04 00:05:00,0.0,0.0,21.609,2.04,90.106,1014.79,75.854,0.0
2020-11-04 00:10:00,0.0,0.0,21.503,1.641,90.847,1014.68,74.848,0.0
2020-11-04 00:15:00,0.0,0.0,21.607,2.096,92.702,1014.79,75.851,0.0
2020-11-04 00:20:00,0.0,0.0,21.607,1.837,104.34,1014.79,75.852,0.0
2020-11-04 00:25:00,0.0,0.0,21.607,2.318,102.816,1014.78,75.852,0.0
2020-11-04 00:30:00,0.0,0.0,21.396,2.455,98.982,1014.79,73.841,0.0
2020-11-04 00:35:00,0.0,0.0,21.815,2.238,86.53,1014.79,74.847,0.0
2020-11-04 00:40:00,0.0,0.0,21.715,2.202,97.084,1014.58,74.841,0.0
2020-11-04 00:45:00,0.0,0.0,21.7,2.066,85.681,1014.68,74.844,0.0
2020-11-04 00:50:00,0.0,0.0,21.674,1.657,88.265,1014.69,74.85,0.0
2020-11-04 00:55:00,0.0,0.0,21.601,2.094,81.155,1014.69,74.847,0.0
2020-11-04 01:00:00,0.0,0.0,21.601,1.746,74.544,1014.68,74.841,0.0
2020-11-04 01:05:00,0.0,0.0,21.628,1.957,70.661,1014.68,74.841,0.0
2020-11-04 01:10:00,0.0,0.0,21.688,1.704,86.376,1014.68,74.845,0.0
2020-11-04 01:15:00,0.0,0.0,21.631,1.745,91.044,1014.68,74.844,0.0
2020-11-04 01:20:00,0.0,0.0,21.694,1.73,81.545,1014.48,72.836,0.0
2020-11-04 01:25:00,0.0,0.0,21.7,1.464,78.397,1014.58,73.836,0.0
2020-11-04 01:30:00,0.0,0.0,21.643,1.654,83.818,1014.38,73.84,0.0
2020-11-04 01:35:00,0.0,0.0,21.708,1.083,90.849,1014.49,71.829,0.0
2020-11-04 01:40:00,0.0,0.0,21.499,0.618,87.224,1014.48,72.831,0.0
2020-11-04 01:45:00,0.0,0.0,21.606,0.58,86.363,1014.28,72.831,0.0
2020-11-04 01:50:00,0.0,0.0,21.599,1.167,82.703,1014.18,73.102,0.0
2020-11-04 01:55:00,0.0,0.0,21.6,1.877,75.305,1014.28,72.83,0.0
2020-11-04 02:00:00,0.0,0.0,21.6,0.736,86.076,1014.29,73.103,0.0
2020-11-04 02:05:00,0.0,0.0,21.398,0.849,103.334,1014.28,73.477,0.0
2020-11-04 02:10:00,0.0,0.0,21.504,1.612,96.75,1014.29,73.839,0.0
2020-11-04 02:15:00,0.0,0.0,21.294,1.455,97.553,1014.28,73.841,0.0
2020-11-04 02:20:00,0.0,0.0,21.396,0.831,97.458,1014.28,75.044,0.0
2020-11-04 02:25:00,0.0,0.0,21.193,0.721,113.124,1014.28,76.045,0.0
2020-11-04 02:30:00,0.0,0.0,21.294,1.159,93.346,1014.28,75.044,0.0
2020-11-04 02:35:00,0.0,0.0,21.087,1.349,106.836,1014.07,77.051,0.0
2020-11-04 02:40:00,0.0,0.0,21.189,1.173,94.828,1014.2,76.049,0.0
2020-11-04 02:45:00,0.0,0.0,20.983,1.627,92.922,1014.17,76.047,0.0
2020-11-04 02:50:00,0.0,0.0,21.085,1.044,96.116,1014.19,76.049,0.0
2020-11-04 02:55:00,0.0,0.0,21.088,1.667,97.816,1014.19,75.983,0.0
2020-11-04 03:00:00,0.0,0.0,21.127,1.912,96.589,1014.18,74.659,0.0
2020-11-04 03:05:00,0.0,0.0,21.2,1.807,99.509,1014.17,74.48,0.0
2020-11-04 03:10:00,0.0,0.0,21.144,1.459,104.193,1013.96,74.847,0.0
2020-11-04 03:15:00,0.0,0.0,21.174,1.715,103.175,1014.07,72.832,0.0
2020-11-04 03:20:00,0.0,0.0,21.2,1.155,94.762,1014.07,73.838,0.0
2020-11-04 03:25:00,0.0,0.0,21.185,1.59,92.658,1014.07,73.841,0.0
2020-11-04 03:30:00,0.0,0.0,21.18,1.975,98.336,1013.85,73.837,0.0
2020-11-04 03:35:00,0.0,0.0,21.093,1.764,100.136,1013.96,73.839,0.0
2020-11-04 03:40:00,0.0,0.0,21.086,1.344,105.265,1013.75,73.988,0.0
2020-11-04 03:45:00,0.0,0.0,20.878,1.472,80.691,1013.86,73.93,0.0
2020-11-04 03:50:00,0.0,0.0,20.985,1.105,107.759,1013.86,73.995,0.0
2020-11-04 03:55:00,0.0,0.0,20.985,2.328,106.729,1013.86,74.021,0.0
2020-11-04 04:00:00,0.0,0.0,21.0,1.758,103.504,1013.86,73.841,0.0
2020-11-04 04:05:00,0.0,0.0,20.982,1.474,99.025,1013.85,73.843,0.0
2020-11-04 04:10:00,0.0,0.0,20.985,1.993,104.77,1013.86,73.84,0.0
2020-11-04 04:15:00,0.0,0.0,20.987,1.751,100.226,1013.86,75.03,0.0
2020-11-04 04:20:00,0.0,0.0,21.0,1.382,107.858,1013.85,72.836,0.0
2020-11-04 04:25:00,0.0,0.0,21.0,1.561,100.162,1013.85,73.998,0.0
2020-11-04 04:30:00,0.0,0.0,20.979,1.488,97.721,1013.85,74.029,0.0
2020-11-04 04:35:00,0.0,0.0,20.986,1.732,95.704,1013.86,74.021,0.0
2020-11-04 04:40:00,0.0,0.0,20.984,2.027,103.103,1013.64,73.841,0.0
2020-11-04 04:45:00,0.0,0.0,20.778,1.115,108.522,1013.74,74.029,0.0
2020-11-04 04:50:00,0.0,0.0,20.882,1.264,101.314,1013.74,74.025,0.0
2020-11-04 04:55:00,0.0,0.0,20.885,1.913,107.935,1013.75,74.022,0.0
2020-11-04 05:00:00,0.0,0.0,20.883,1.842,101.052,1013.75,74.024,0.0
2020-11-04 05:05:00,0.0,0.0,20.881,1.572,98.697,1013.74,74.026,0.0
2020-11-04 05:10:00,0.0,0.0,20.88,1.516,97.119,1013.74,74.027,0.0
2020-11-04 05:15:00,0.0,0.0,20.878,1.753,96.466,1013.76,74.029,0.0
2020-11-04 05:20:00,0.0,0.0,20.879,1.211,103.41,1013.74,75.031,0.0
2020-11-04 05:25:00,0.0,0.0,20.884,1.658,102.676,1013.75,72.835,0.0
2020-11-04 05:30:00,0.0,0.0,20.88,2.251,99.37,1013.76,74.028,0.0
2020-11-04 05:35:00,0.0,0.0,20.885,2.05,105.468,1013.75,74.023,0.0
2020-11-04 05:40:00,0.0,0.0,20.675,1.805,100.873,1013.92,74.028,0.0
2020-11-04 05:45:00,0.0,0.0,20.782,2.106,100.283,1014.02,73.996,0.0
2020-11-04 05:50:00,0.0,0.0,20.784,1.97,95.742,1013.92,73.836,0.0
2020-11-04 05:55:00,0.0,0.0,20.782,1.668,109.33,1014.12,73.838,0.0
2020-11-04 06:00:00,0.0,0.0,20.78,2.104,106.191,1014.02,73.84,0.0
2020-11-04 06:05:00,0.0,0.0,20.78,1.401,98.066,1014.02,73.84,0.0
2020-11-04 06:10:00,0.0,0.0,20.784,2.677,93.374,1014.01,73.844,0.0
2020-11-04 06:15:00,0.0,0.0,20.781,2.008,92.487,1014.23,73.927,0.0
2020-11-04 06:20:00,0.0,0.0,20.783,2.331,106.801,1014.34,74.022,0.0
2020-11-04 06:25:00,0.0,0.0,20.785,2.406,103.837,1014.19,71.835,0.0
2020-11-04 06:30:00,0.0,0.0,20.78,2.646,101.743,1014.23,73.023,0.0
2020-11-04 06:35:00,0.0,0.0,20.784,1.983,103.883,1014.44,73.027,0.0
2020-11-04 06:40:00,0.0,0.0,20.887,2.329,99.449,1014.54,73.026,0.0
2020-11-04 06:45:00,0.0,0.0,20.992,2.651,105.7,1014.44,72.84,0.0
2020-11-04 06:50:00,1.626,0.308,20.892,2.562,101.002,1014.44,72.835,0.0
2020-11-04 06:55:00,3.425,0.86,20.887,2.766,101.746,1014.65,72.84,0.0
2020-11-04 07:00:00,5.944,0.886,21.099,3.052,104.705,1014.54,70.828,0.0
2020-11-04 07:05:00,8.743,2.616,20.996,2.895,110.757,1014.55,71.83,0.0
2020-11-04 07:10:00,13.557,1.356,20.978,3.016,104.043,1014.55,72.385,0.0
2020-11-04 07:15:00,19.754,2.507,20.993,3.154,102.228,1014.76,71.967,0.071
2020-11-04 07:20:00,26.433,8.541,20.99,3.189,106.222,1014.65,71.837,0.202
2020-11-04 07:25:00,33.352,10.228,20.997,2.601,99.384,1014.86,72.025,0.23
2020-11-04 07:30:00,41.051,4.916,20.993,2.727,105.832,1014.97,72.022,0.294
2020-11-04 07:35:00,46.951,9.057,20.991,2.133,105.461,1014.86,72.02,0.355
2020-11-04 07:40:00,52.092,5.703,20.997,2.295,108.655,1015.07,71.989,0.468
2020-11-04 07:45:00,56.121,4.853,21.203,2.593,113.785,1014.97,71.832,0.528
2020-11-04 07:50:00,60.13,10.567,21.098,2.462,109.669,1015.18,71.833,0.568
2020-11-04 07:55:00,67.466,8.618,21.102,2.894,112.533,1015.28,71.829,0.647
2020-11-04 08:00:00,76.954,8.079,21.101,2.914,95.611,1015.13,73.387,0.749
2020-11-04 08:05:00,88.467,7.91,21.102,2.761,104.008,1015.09,70.828,0.872
2020-11-04 08:10:00,100.474,13.681,21.096,2.025,99.854,1015.15,74.394,1.002
2020-11-04 08:15:00,117.717,8.526,21.097,2.249,99.098,1015.17,73.387,1.191
2020-11-04 08:20:00,135.662,8.918,21.304,2.403,94.969,1015.17,73.394,1.381
2020-11-04 08:25:00,153.337,11.428,21.414,2.097,85.342,1015.17,73.384,1.574
2020-11-04 08:30:00,173.207,13.745,21.514,2.803,92.903,1015.38,73.394,1.797
2020-11-04 08:35:00,187.689,11.178,21.62,2.163,101.447,1015.49,73.389,1.956
2020-11-04 08:40:00,202.742,17.166,21.518,3.005,103.638,1015.39,73.225,2.124
2020-11-04 08:45:00,217.011,16.519,21.726,3.179,101.227,1015.38,72.785,2.283
2020-11-04 08:50:00,233.358,15.356,21.618,2.977,89.296,1015.38,73.353,2.471
2020-11-04 08:55:00,248.441,16.027,21.858,2.362,96.472,1015.38,73.384,2.637
2020-11-04 09:00:00,270.788,16.567,21.965,3.052,79.31,1015.35,72.919,2.866
2020-11-04 09:05:00,284.266,17.86,21.858,3.227,89.158,1015.37,72.355,3.022
2020-11-04 09:10:00,286.693,22.134,22.075,2.461,107.006,1015.38,73.365,3.047
2020-11-04 09:15:00,308.458,17.963,22.287,0.956,98.04,1015.38,71.347,3.324
2020-11-04 09:20:00,331.713,20.004,22.487,2.232,102.177,1015.6,70.34,3.633
2020-11-04 09:25:00,348.005,28.168,22.589,3.003,98.754,1015.5,69.338,3.718
2020-11-04 09:30:00,390.068,29.993,22.405,3.52,81.398,1015.5,70.341,4.145
2020-11-04 09:35:00,413.846,27.807,22.488,3.198,99.532,1015.5,70.339,4.476
2020-11-04 09:40:00,405.535,25.324,22.766,2.727,90.97,1015.5,70.339,4.32
2020-11-04 09:45:00,400.383,29.826,22.869,2.832,90.105,1015.5,68.335,4.311
2020-11-04 09:50:00,453.944,31.056,23.01,2.276,100.643,1015.46,69.339,4.993
2020-11-04 09:55:00,446.847,34.236,22.907,3.376,95.97,1015.45,67.332,4.875
2020-11-04 10:00:00,363.448,25.668,23.141,2.079,117.011,1015.46,68.34,4.056
2020-11-04 10:05:00,352.719,31.376,23.245,1.966,117.992,1015.47,65.32,4.182
2020-11-04 10:10:00,651.105,44.209,23.346,2.284,131.007,1015.28,64.32,7.487
2020-11-04 10:15:00,626.496,44.972,23.587,3.108,129.559,1015.39,62.357,7.28
2020-11-04 10:20:00,622.403,46.109,23.794,3.064,140.515,1015.17,61.348,7.263
2020-11-04 10:25:00,595.516,48.204,23.904,3.179,130.14,1015.28,62.358,7.054
2020-11-04 10:30:00,575.073,39.404,23.802,1.941,129.097,1015.07,62.351,6.979
2020-11-04 10:35:00,602.375,46.072,24.015,2.215,121.812,1015.17,62.352,6.811
2020-11-04 10:40:00,666.547,50.416,24.122,2.669,135.167,1015.18,60.342,7.81
2020-11-04 10:45:00,694.921,48.329,24.27,1.991,136.76,1014.96,61.349,7.986
2020-11-04 10:50:00,670.777,53.049,24.505,2.894,125.39,1015.06,59.339,7.798
2020-11-04 10:55:00,683.404,52.752,24.399,2.224,132.527,1014.86,60.339,7.913
2020-11-04 11:00:00,690.862,51.365,24.609,2.469,130.539,1014.76,60.343,7.95
2020-11-04 11:05:00,694.936,53.16,24.775,1.946,133.409,1014.87,60.349,8.019
2020-11-04 11:10:00,696.551,57.543,24.878,3.998,99.797,1014.66,58.336,8.051
2020-11-04 11:15:00,701.62,54.939,24.773,2.712,101.157,1014.55,59.392,8.122
2020-11-04 11:20:00,699.443,58.446,24.988,3.498,101.917,1014.66,59.345,8.089
2020-11-04 11:25:00,712.969,51.363,25.096,2.561,95.232,1014.65,59.336,8.207
2020-11-04 11:30:00,723.883,58.9,25.266,2.773,126.482,1014.44,57.329,8.291
2020-11-04 11:35:00,732.209,59.278,25.042,1.754,111.381,1014.33,56.322,8.418
2020-11-04 11:40:00,728.345,55.829,25.164,2.511,119.776,1014.23,57.764,8.341
2020-11-04 11:45:00,727.997,62.231,25.537,2.438,111.94,1014.13,57.325,8.369
2020-11-04 11:50:00,737.442,55.518,25.431,2.229,100.565,1014.02,57.329,8.413
2020-11-04 11:55:00,747.026,56.11,25.434,2.904,96.36,1013.92,57.325,8.48
2020-11-04 12:00:00,746.693,59.141,25.699,2.977,104.033,1014.03,57.33,8.437
2020-11-04 12:05:00,744.116,58.313,25.802,2.41,85.026,1013.82,55.319,8.441
2020-11-04 12:10:00,740.008,53.042,25.913,1.785,87.876,1013.71,56.322,8.443
2020-11-04 12:15:00,749.183,60.41,25.808,3.367,89.507,1013.81,56.324,8.435
2020-11-04 12:20:00,742.369,60.695,25.711,2.333,107.989,1013.6,56.487,8.409
2020-11-04 12:25:00,744.043,56.192,26.016,1.563,150.88,1013.7,56.322,8.29
2020-11-04 12:30:00,756.874,56.01,26.123,1.794,102.519,1013.49,56.327,8.465
2020-11-04 12:35:00,742.411,56.323,26.377,2.269,119.445,1013.59,56.322,8.232
2020-11-04 12:40:00,740.301,56.942,26.268,1.827,126.08,1013.6,54.31,8.299
2020-11-04 12:45:00,736.675,58.085,26.19,1.815,148.124,1013.39,55.315,8.254
2020-11-04 12:50:00,740.351,48.959,26.131,1.711,125.087,1013.28,55.524,8.273
2020-11-04 12:55:00,715.021,34.722,26.276,3.352,90.658,1013.4,55.527,8.128
2020-11-04 13:00:00,705.789,35.192,26.26,2.188,102.244,1013.39,55.576,8.071
2020-11-04 13:05:00,734.513,37.024,26.271,3.205,97.612,1013.18,55.371,8.203
2020-11-04 13:10:00,722.907,36.839,26.277,2.426,82.584,1013.08,55.487,8.127
2020-11-04 13:15:00,735.078,37.346,26.519,2.816,87.959,1013.19,55.48,8.184
2020-11-04 13:20:00,724.59,38.679,26.371,2.913,125.718,1012.98,55.313,8.054
2020-11-04 13:25:00,713.831,38.007,26.414,2.179,127.368,1012.88,55.322,7.968
2020-11-04 13:30:00,700.888,37.91,26.417,1.925,86.836,1012.98,53.309,7.918
2020-11-04 13:35:00,717.767,39.217,26.62,2.617,49.824,1012.78,54.763,7.926
2020-11-04 13:40:00,700.594,38.69,26.41,3.175,67.649,1012.68,54.574,7.805
2020-11-04 13:45:00,680.224,38.762,26.518,2.078,104.309,1012.58,54.573,7.582
2020-11-04 13:50:00,684.732,39.683,26.955,1.557,101.992,1012.68,54.573,7.624
2020-11-04 13:55:00,680.92,39.393,26.644,2.72,59.451,1012.47,54.567,7.611
2020-11-04 14:00:00,661.351,39.361,26.631,2.428,106.315,1012.57,54.573,7.423
2020-11-04 14:05:00,655.059,39.775,26.587,2.565,94.108,1012.57,54.486,6.711
2020-11-04 14:10:00,640.6,38.247,26.557,1.863,78.326,1012.37,54.486,6.939
2020-11-04 14:15:00,634.028,38.348,26.822,2.065,89.24,1012.48,54.472,7.035
2020-11-04 14:20:00,619.192,39.401,26.706,2.513,84.544,1012.27,54.318,6.832
2020-11-04 14:25:00,493.794,33.417,26.639,2.297,74.623,1012.37,54.318,5.482
2020-11-04 14:30:00,611.848,40.219,26.519,2.543,70.272,1012.16,56.468,6.574
2020-11-04 14:35:00,568.964,36.515,26.585,2.192,105.229,1012.27,55.458,6.427
2020-11-04 14:40:00,480.768,31.162,26.647,1.809,117.015,1012.06,55.464,5.921
2020-11-04 14:45:00,527.271,40.166,26.621,2.689,116.016,1012.16,55.37,5.807
2020-11-04 14:50:00,468.312,33.447,26.409,2.429,94.925,1012.17,55.458,5.491
2020-11-04 14:55:00,459.05,32.362,26.529,1.663,113.84,1011.95,55.462,5.059
2020-11-04 15:00:00,448.224,36.953,26.528,2.044,100.331,1012.05,55.465,4.588
2020-11-04 15:05:00,501.765,37.358,26.517,2.65,70.174,1012.06,57.475,5.437
2020-11-04 15:10:00,498.964,37.622,26.26,3.044,58.034,1011.84,56.467,5.272
2020-11-04 15:15:00,475.322,38.779,26.362,2.787,99.962,1011.94,56.473,5.052
2020-11-04 15:20:00,467.546,39.09,26.365,2.142,118.861,1011.94,58.48,4.894
2020-11-04 15:25:00,456.194,39.768,26.362,2.781,105.13,1011.94,57.271,4.763
2020-11-04 15:30:00,440.23,38.721,26.152,2.363,122.499,1011.73,57.472,4.557
2020-11-04 15:35:00,430.926,38.909,26.294,1.775,102.429,1011.84,57.466,4.471
2020-11-04 15:40:00,412.91,37.761,26.347,2.914,97.195,1011.83,57.324,4.291
2020-11-04 15:45:00,403.614,38.324,26.256,1.935,116.625,1011.63,57.476,4.149
2020-11-04 15:50:00,390.47,35.767,26.259,2.307,91.785,1011.74,57.473,4.026
2020-11-04 15:55:00,364.25,36.372,26.023,2.24,132.605,1011.73,57.294,3.694
2020-11-04 16:00:00,334.524,32.479,26.127,1.97,91.79,1011.73,57.476,3.352
2020-11-04 16:05:00,300.527,29.615,26.13,2.384,109.718,1011.74,57.474,3.024
2020-11-04 16:10:00,268.82,27.806,25.915,1.76,100.485,1011.74,59.488,2.69
2020-11-04 16:15:00,249.09,26.097,25.732,2.869,97.702,1011.74,58.481,2.498
2020-11-04 16:20:00,233.636,24.283,25.629,2.006,93.143,1011.73,58.485,2.326
2020-11-04 16:25:00,215.376,24.47,25.528,1.605,102.565,1011.76,60.489,2.093
2020-11-04 16:30:00,197.393,21.648,25.632,2.251,89.734,1011.74,59.485,1.925
2020-11-04 16:35:00,181.362,20.422,25.399,2.695,97.692,1011.94,59.488,1.761
2020-11-04 16:40:00,157.155,20.475,25.253,2.236,86.04,1011.83,59.482,1.508
2020-11-04 16:45:00,123.119,17.303,25.144,1.316,113.383,1011.83,61.497,1.128
2020-11-04 16:50:00,89.599,15.194,25.036,1.671,98.342,1012.05,60.489,0.901
2020-11-04 16:55:00,87.386,14.777,24.931,2.162,100.823,1011.95,60.492,0.835
2020-11-04 17:00:00,96.616,14.296,24.805,1.501,112.09,1011.95,62.5,0.889
2020-11-04 17:05:00,69.783,14.967,24.703,1.374,104.455,1012.15,63.502,0.685
2020-11-04 17:10:00,52.32,10.077,24.596,0.866,116.85,1012.26,62.495,0.532
2020-11-04 17:15:00,43.382,8.854,24.492,0.305,97.602,1012.14,64.506,0.44
2020-11-04 17:20:00,31.781,9.906,24.289,1.0,90.378,1012.15,65.513,0.318
2020-11-04 17:25:00,23.11,8.195,24.12,1.119,85.731,1012.12,64.508,0.22
2020-11-04 17:30:00,18.832,7.74,23.962,1.819,87.006,1012.09,66.515,0.135
2020-11-04 17:35:00,14.783,5.712,23.828,1.451,94.694,1012.14,65.512,0.001
2020-11-04 17:40:00,9.914,6.366,23.71,1.973,88.764,1012.16,65.513,0.0
2020-11-04 17:45:00,5.648,4.375,23.608,1.453,99.293,1012.15,65.499,0.0
